                  Time[d],	              TimeStep[d],	                 Qo[m3/d],	                 Qw[m3/d],	                 Qg[m3/d],	                Qwi[m3/d],	             PwfProd[bar],	              PwfInj[bar],	             PwhProd[bar],	              PwhInj[bar],	            QgFlare[m3/d],	             QgFuel[m3/d],	              QgExp[m3/d],	                 Pump[MW],	                  ESP[MW],	             ExpCompr[MW],	           TotalPower[MW],	    GasEmission[tonCO2/d],	 DieselEmission[tonCO2/d],	  TotalEmission[tonCO2/d],	      CumEmission[tonCO2],	   RelEmission[kgCO2/boe]
                   718.14,	                     4.33,	                   309.61,	                   685.24,	                   619.22,	                  1000.00,	                   277.26,	                   527.43,	                    20.00,	                   252.13,	                    12.38,	                   606.83,	                     0.00,	                     0.39,	                     0.28,	                     0.00,	                     0.67,	                     1.14,	                     3.96,	                     5.10,	                 10004.79,	                    16.44
                   723.34,	                     5.20,	                   307.04,	                   685.92,	                   614.08,	                  1000.00,	                   277.20,	                   525.83,	                    20.00,	                   250.53,	                    12.28,	                   601.80,	                     0.00,	                     0.39,	                     0.28,	                     0.00,	                     0.67,	                     1.13,	                     3.94,	                     5.07,	                 10031.15,	                    16.49
                   729.57,	                     6.24,	                   304.18,	                   686.68,	                   608.36,	                  1000.00,	                   277.13,	                   523.99,	                    20.00,	                   248.69,	                    12.17,	                   596.19,	                     0.00,	                     0.38,	                     0.28,	                     0.00,	                     0.66,	                     1.12,	                     3.92,	                     5.04,	                 10062.59,	                    16.54
                   733.31,	                     3.74,	                   304.22,	                   691.80,	                   608.45,	                  1000.00,	                   277.30,	                   523.69,	                    20.00,	                   248.39,	                    12.17,	                   596.28,	                     0.00,	                     0.38,	                     0.28,	                     0.00,	                     0.66,	                     1.12,	                     3.93,	                     5.05,	                 10081.48,	                    16.56
                   737.80,	                     4.49,	                   301.98,	                   692.36,	                   603.96,	                  1000.00,	                   277.25,	                   522.32,	                    20.00,	                   247.02,	                    12.08,	                   591.88,	                     0.00,	                     0.38,	                     0.28,	                     0.00,	                     0.66,	                     1.11,	                     3.91,	                     5.02,	                 10104.04,	                    16.61
                   743.19,	                     5.39,	                   299.48,	                   692.98,	                   598.96,	                  1000.00,	                   277.19,	                   520.75,	                    20.00,	                   245.45,	                    11.98,	                   586.98,	                     0.00,	                     0.38,	                     0.28,	                     0.00,	                     0.66,	                     1.11,	                     3.89,	                     5.00,	                 10130.97,	                    16.66
                   749.66,	                     6.47,	                   296.67,	                   693.63,	                   593.34,	                  1000.00,	                   277.11,	                   518.93,	                    20.00,	                   243.63,	                    11.87,	                   581.47,	                     0.00,	                     0.37,	                     0.28,	                     0.00,	                     0.66,	                     1.10,	                     3.87,	                     4.97,	                 10163.08,	                    16.71
                   753.54,	                     3.88,	                   296.74,	                   698.81,	                   593.47,	                  1000.00,	                   277.29,	                   518.65,	                    20.00,	                   243.35,	                    11.87,	                   581.60,	                     0.00,	                     0.37,	                     0.28,	                     0.00,	                     0.66,	                     1.10,	                     3.88,	                     4.97,	                 10182.38,	                    16.73
                   758.19,	                     4.65,	                   294.54,	                   699.29,	                   589.08,	                  1000.00,	                   277.23,	                   517.31,	                    20.00,	                   242.00,	                    11.78,	                   577.29,	                     0.00,	                     0.37,	                     0.28,	                     0.00,	                     0.65,	                     1.09,	                     3.86,	                     4.95,	                 10205.42,	                    16.78
                   763.78,	                     5.59,	                   292.08,	                   699.83,	                   584.17,	                  1000.00,	                   277.17,	                   515.76,	                    20.00,	                   240.45,	                    11.68,	                   572.48,	                     0.00,	                     0.37,	                     0.28,	                     0.00,	                     0.65,	                     1.08,	                     3.85,	                     4.92,	                 10232.93,	                    16.83
                   767.13,	                     3.35,	                   292.24,	                   704.60,	                   584.48,	                  1000.00,	                   277.33,	                   515.58,	                    20.00,	                   240.28,	                    11.69,	                   572.79,	                     0.00,	                     0.37,	                     0.28,	                     0.00,	                     0.65,	                     1.08,	                     3.85,	                     4.93,	                 10249.46,	                    16.84
                   771.15,	                     4.02,	                   290.33,	                   704.97,	                   580.66,	                  1000.00,	                   277.28,	                   514.42,	                    20.00,	                   239.12,	                    11.61,	                   569.05,	                     0.00,	                     0.37,	                     0.28,	                     0.00,	                     0.65,	                     1.07,	                     3.84,	                     4.91,	                 10269.21,	                    16.88
                   775.98,	                     4.83,	                   288.19,	                   705.38,	                   576.39,	                  1000.00,	                   277.22,	                   513.10,	                    20.00,	                   237.79,	                    11.53,	                   564.86,	                     0.00,	                     0.37,	                     0.28,	                     0.00,	                     0.65,	                     1.06,	                     3.82,	                     4.89,	                 10292.81,	                    16.93
                   781.77,	                     5.79,	                   285.80,	                   705.82,	                   571.59,	                  1000.00,	                   277.16,	                   511.57,	                    20.00,	                   236.26,	                    11.43,	                   560.16,	                     0.00,	                     0.36,	                     0.28,	                     0.00,	                     0.64,	                     1.06,	                     3.81,	                     4.86,	                 10320.97,	                    16.98
                   785.24,	                     3.47,	                   285.96,	                   710.59,	                   571.92,	                  1000.00,	                   277.32,	                   511.39,	                    20.00,	                   236.09,	                    11.44,	                   560.48,	                     0.00,	                     0.36,	                     0.28,	                     0.00,	                     0.65,	                     1.06,	                     3.81,	                     4.87,	                 10337.89,	                    17.00
                   789.41,	                     4.17,	                   284.09,	                   710.89,	                   568.18,	                  1000.00,	                   277.27,	                   510.25,	                    20.00,	                   234.95,	                    11.36,	                   556.82,	                     0.00,	                     0.36,	                     0.28,	                     0.00,	                     0.64,	                     1.05,	                     3.80,	                     4.85,	                 10358.11,	                    17.04
                   794.42,	                     5.00,	                   282.00,	                   711.22,	                   563.99,	                  1000.00,	                   277.21,	                   508.94,	                    20.00,	                   233.64,	                    11.28,	                   552.71,	                     0.00,	                     0.36,	                     0.28,	                     0.00,	                     0.64,	                     1.04,	                     3.79,	                     4.83,	                 10382.27,	                    17.08
                   800.42,	                     6.00,	                   279.66,	                   711.58,	                   559.31,	                  1000.00,	                   277.14,	                   507.43,	                    20.00,	                   232.13,	                    11.19,	                   548.13,	                     0.00,	                     0.36,	                     0.28,	                     0.00,	                     0.64,	                     1.03,	                     3.77,	                     4.80,	                 10411.10,	                    17.14
                   804.02,	                     3.60,	                   279.82,	                   716.38,	                   559.65,	                  1000.00,	                   277.31,	                   507.26,	                    20.00,	                   231.96,	                    11.19,	                   548.45,	                     0.00,	                     0.36,	                     0.28,	                     0.00,	                     0.64,	                     1.03,	                     3.78,	                     4.81,	                 10428.42,	                    17.15
                   808.35,	                     4.32,	                   277.99,	                   716.61,	                   555.98,	                  1000.00,	                   277.26,	                   506.13,	                    20.00,	                   230.83,	                    11.12,	                   544.86,	                     0.00,	                     0.35,	                     0.28,	                     0.00,	                     0.64,	                     1.03,	                     3.76,	                     4.79,	                 10449.13,	                    17.19
                   813.53,	                     5.19,	                   275.94,	                   716.89,	                   551.88,	                  1000.00,	                   277.20,	                   504.84,	                    20.00,	                   229.54,	                    11.04,	                   540.84,	                     0.00,	                     0.35,	                     0.28,	                     0.00,	                     0.63,	                     1.02,	                     3.75,	                     4.77,	                 10473.86,	                    17.24
                   819.76,	                     6.23,	                   273.64,	                   717.19,	                   547.29,	                  1000.00,	                   277.13,	                   503.35,	                    20.00,	                   228.05,	                    10.95,	                   536.34,	                     0.00,	                     0.35,	                     0.28,	                     0.00,	                     0.63,	                     1.01,	                     3.73,	                     4.74,	                 10503.38,	                    17.29
                   823.50,	                     3.74,	                   273.81,	                   722.00,	                   547.62,	                  1000.00,	                   277.30,	                   503.18,	                    20.00,	                   227.88,	                    10.95,	                   536.67,	                     0.00,	                     0.35,	                     0.28,	                     0.00,	                     0.63,	                     1.01,	                     3.74,	                     4.75,	                 10521.12,	                    17.31
                   827.98,	                     4.48,	                   272.00,	                   722.18,	                   544.01,	                  1000.00,	                   277.24,	                   502.07,	                    20.00,	                   226.77,	                    10.88,	                   533.13,	                     0.00,	                     0.35,	                     0.28,	                     0.00,	                     0.63,	                     1.00,	                     3.73,	                     4.73,	                 10542.32,	                    17.35
                   833.36,	                     5.38,	                   269.99,	                   722.39,	                   539.98,	                  1000.00,	                   277.18,	                   500.79,	                    20.00,	                   225.48,	                    10.80,	                   529.18,	                     0.00,	                     0.35,	                     0.28,	                     0.00,	                     0.63,	                     1.00,	                     3.71,	                     4.71,	                 10567.64,	                    17.40
                   839.81,	                     6.45,	                   267.73,	                   722.61,	                   535.46,	                  1000.00,	                   277.11,	                   499.31,	                    20.00,	                   224.01,	                    10.71,	                   524.75,	                     0.00,	                     0.34,	                     0.28,	                     0.00,	                     0.63,	                     0.99,	                     3.69,	                     4.68,	                 10597.86,	                    17.45
                   843.68,	                     3.87,	                   267.91,	                   727.48,	                   535.82,	                  1000.00,	                   277.28,	                   499.16,	                    20.00,	                   223.85,	                    10.72,	                   525.10,	                     0.00,	                     0.34,	                     0.28,	                     0.00,	                     0.63,	                     0.99,	                     3.70,	                     4.69,	                 10616.02,	                    17.47
                   848.33,	                     4.65,	                   266.14,	                   727.63,	                   532.27,	                  1000.00,	                   277.23,	                   498.05,	                    20.00,	                   222.75,	                    10.65,	                   521.63,	                     0.00,	                     0.34,	                     0.28,	                     0.00,	                     0.62,	                     0.98,	                     3.69,	                     4.67,	                 10637.73,	                    17.51
                   853.91,	                     5.58,	                   264.15,	                   727.78,	                   528.30,	                  1000.00,	                   277.17,	                   496.79,	                    20.00,	                   221.48,	                    10.57,	                   517.74,	                     0.00,	                     0.34,	                     0.28,	                     0.00,	                     0.62,	                     0.98,	                     3.67,	                     4.65,	                 10663.65,	                    17.56
                   860.60,	                     6.69,	                   261.93,	                   727.94,	                   523.86,	                  1000.00,	                   277.10,	                   495.33,	                    20.00,	                   220.02,	                    10.48,	                   513.39,	                     0.00,	                     0.34,	                     0.28,	                     0.00,	                     0.62,	                     0.97,	                     3.66,	                     4.62,	                 10694.60,	                    17.62
                   864.62,	                     4.02,	                   262.11,	                   732.85,	                   524.22,	                  1000.00,	                   277.27,	                   495.18,	                    20.00,	                   219.88,	                    10.48,	                   513.73,	                     0.00,	                     0.34,	                     0.28,	                     0.00,	                     0.62,	                     0.97,	                     3.66,	                     4.63,	                 10713.19,	                    17.64
                   869.43,	                     4.82,	                   260.36,	                   732.95,	                   520.72,	                  1000.00,	                   277.21,	                   494.09,	                    20.00,	                   218.78,	                    10.41,	                   510.31,	                     0.00,	                     0.34,	                     0.28,	                     0.00,	                     0.62,	                     0.96,	                     3.65,	                     4.61,	                 10735.42,	                    17.68
                   875.22,	                     5.78,	                   258.40,	                   733.03,	                   516.81,	                  1000.00,	                   277.15,	                   492.83,	                    20.00,	                   217.53,	                    10.34,	                   506.47,	                     0.00,	                     0.33,	                     0.28,	                     0.00,	                     0.62,	                     0.95,	                     3.64,	                     4.59,	                 10761.96,	                    17.73
                   882.15,	                     6.94,	                   256.22,	                   733.12,	                   512.44,	                  1000.00,	                   277.08,	                   491.38,	                    20.00,	                   216.08,	                    10.25,	                   502.19,	                     0.00,	                     0.33,	                     0.28,	                     0.00,	                     0.61,	                     0.95,	                     3.62,	                     4.57,	                 10793.64,	                    17.78
                   886.32,	                     4.16,	                   256.41,	                   738.10,	                   512.81,	                  1000.00,	                   277.25,	                   491.25,	                    20.00,	                   215.94,	                    10.26,	                   502.56,	                     0.00,	                     0.33,	                     0.28,	                     0.00,	                     0.61,	                     0.95,	                     3.63,	                     4.57,	                 10812.68,	                    17.80
                   891.31,	                     5.00,	                   254.68,	                   738.14,	                   509.36,	                  1000.00,	                   277.20,	                   490.16,	                    20.00,	                   214.86,	                    10.19,	                   499.18,	                     0.00,	                     0.33,	                     0.28,	                     0.00,	                     0.61,	                     0.94,	                     3.61,	                     4.55,	                 10835.44,	                    17.85
                   897.31,	                     5.99,	                   252.76,	                   738.18,	                   505.51,	                  1000.00,	                   277.13,	                   488.92,	                    20.00,	                   213.62,	                    10.11,	                   495.40,	                     0.00,	                     0.33,	                     0.28,	                     0.00,	                     0.61,	                     0.93,	                     3.60,	                     4.53,	                 10862.61,	                    17.90
                   904.50,	                     7.19,	                   250.60,	                   738.20,	                   501.21,	                  1000.00,	                   277.06,	                   487.49,	                    20.00,	                   212.19,	                    10.02,	                   491.18,	                     0.00,	                     0.33,	                     0.28,	                     0.00,	                     0.61,	                     0.93,	                     3.58,	                     4.51,	                 10895.05,	                    17.96
                   908.82,	                     4.32,	                   250.80,	                   743.26,	                   501.60,	                  1000.00,	                   277.24,	                   487.36,	                    20.00,	                   212.06,	                    10.03,	                   491.57,	                     0.00,	                     0.33,	                     0.28,	                     0.00,	                     0.61,	                     0.93,	                     3.59,	                     4.52,	                 10914.55,	                    17.98
                   914.00,	                     5.18,	                   249.10,	                   743.25,	                   498.20,	                  1000.00,	                   277.18,	                   486.29,	                    20.00,	                   210.99,	                     9.96,	                   488.24,	                     0.00,	                     0.32,	                     0.28,	                     0.00,	                     0.61,	                     0.92,	                     3.58,	                     4.50,	                 10937.84,	                    18.02
                   920.21,	                     6.22,	                   247.20,	                   743.24,	                   494.41,	                  1000.00,	                   277.12,	                   485.06,	                    20.00,	                   209.76,	                     9.89,	                   484.52,	                     0.00,	                     0.32,	                     0.28,	                     0.00,	                     0.60,	                     0.91,	                     3.56,	                     4.48,	                 10965.67,	                    18.07
                   923.94,	                     3.73,	                   247.45,	                   747.92,	                   494.91,	                  1000.00,	                   277.28,	                   485.00,	                    20.00,	                   209.70,	                     9.90,	                   485.01,	                     0.00,	                     0.32,	                     0.28,	                     0.00,	                     0.60,	                     0.91,	                     3.57,	                     4.49,	                 10982.40,	                    18.09
                   928.42,	                     4.48,	                   245.96,	                   747.86,	                   491.93,	                  1000.00,	                   277.23,	                   484.08,	                    20.00,	                   208.78,	                     9.84,	                   482.09,	                     0.00,	                     0.32,	                     0.28,	                     0.00,	                     0.60,	                     0.91,	                     3.56,	                     4.47,	                 11002.40,	                    18.13
                   933.79,	                     5.37,	                   244.30,	                   747.79,	                   488.60,	                  1000.00,	                   277.17,	                   483.02,	                    20.00,	                   207.72,	                     9.77,	                   478.83,	                     0.00,	                     0.32,	                     0.28,	                     0.00,	                     0.60,	                     0.90,	                     3.55,	                     4.45,	                 11026.30,	                    18.18
                   940.23,	                     6.44,	                   242.44,	                   747.71,	                   484.88,	                  1000.00,	                   277.11,	                   481.80,	                    20.00,	                   206.50,	                     9.70,	                   475.18,	                     0.00,	                     0.32,	                     0.28,	                     0.00,	                     0.60,	                     0.90,	                     3.53,	                     4.43,	                 11054.84,	                    18.23
                   944.10,	                     3.87,	                   242.69,	                   752.41,	                   485.38,	                  1000.00,	                   277.27,	                   481.74,	                    20.00,	                   206.44,	                     9.71,	                   475.67,	                     0.00,	                     0.32,	                     0.28,	                     0.00,	                     0.60,	                     0.90,	                     3.54,	                     4.44,	                 11072.00,	                    18.25
                   948.74,	                     4.64,	                   241.22,	                   752.30,	                   482.45,	                  1000.00,	                   277.22,	                   480.83,	                    20.00,	                   205.53,	                     9.65,	                   472.80,	                     0.00,	                     0.32,	                     0.28,	                     0.00,	                     0.60,	                     0.89,	                     3.53,	                     4.42,	                 11092.51,	                    18.29
                   954.30,	                     5.57,	                   239.58,	                   752.16,	                   479.16,	                  1000.00,	                   277.16,	                   479.78,	                    20.00,	                   204.47,	                     9.58,	                   469.58,	                     0.00,	                     0.31,	                     0.28,	                     0.00,	                     0.60,	                     0.88,	                     3.52,	                     4.40,	                 11117.03,	                    18.34
                   960.99,	                     6.68,	                   237.75,	                   752.02,	                   475.51,	                  1000.00,	                   277.10,	                   478.57,	                    20.00,	                   203.26,	                     9.51,	                   466.00,	                     0.00,	                     0.31,	                     0.28,	                     0.00,	                     0.59,	                     0.88,	                     3.50,	                     4.38,	                 11146.30,	                    18.39
                   964.99,	                     4.01,	                   238.01,	                   756.76,	                   476.02,	                  1000.00,	                   277.26,	                   478.51,	                    20.00,	                   203.21,	                     9.52,	                   466.50,	                     0.00,	                     0.31,	                     0.28,	                     0.00,	                     0.59,	                     0.88,	                     3.51,	                     4.39,	                 11163.90,	                    18.41
                   969.80,	                     4.81,	                   236.56,	                   756.59,	                   473.12,	                  1000.00,	                   277.21,	                   477.60,	                    20.00,	                   202.30,	                     9.46,	                   463.66,	                     0.00,	                     0.31,	                     0.28,	                     0.00,	                     0.59,	                     0.87,	                     3.50,	                     4.37,	                 11184.95,	                    18.45
                   975.58,	                     5.77,	                   234.95,	                   756.44,	                   469.90,	                  1000.00,	                   277.15,	                   476.56,	                    20.00,	                   201.26,	                     9.40,	                   460.50,	                     0.00,	                     0.31,	                     0.28,	                     0.00,	                     0.59,	                     0.87,	                     3.49,	                     4.36,	                 11210.09,	                    18.50
                   982.50,	                     6.93,	                   233.15,	                   756.24,	                   466.29,	                  1000.00,	                   277.08,	                   475.36,	                    20.00,	                   200.06,	                     9.33,	                   456.97,	                     0.00,	                     0.31,	                     0.28,	                     0.00,	                     0.59,	                     0.86,	                     3.47,	                     4.33,	                 11240.12,	                    18.56
                   986.66,	                     4.16,	                   233.40,	                   761.01,	                   466.79,	                  1000.00,	                   277.25,	                   475.31,	                    20.00,	                   200.01,	                     9.34,	                   457.46,	                     0.00,	                     0.31,	                     0.28,	                     0.00,	                     0.59,	                     0.86,	                     3.48,	                     4.34,	                 11258.17,	                    18.57
                   991.65,	                     4.99,	                   231.97,	                   760.80,	                   463.93,	                  1000.00,	                   277.20,	                   474.40,	                    20.00,	                   199.10,	                     9.28,	                   454.65,	                     0.00,	                     0.31,	                     0.28,	                     0.00,	                     0.59,	                     0.86,	                     3.47,	                     4.33,	                 11279.76,	                    18.62
                   997.63,	                     5.99,	                   230.37,	                   760.58,	                   460.74,	                  1000.00,	                   277.14,	                   473.37,	                    20.00,	                   198.06,	                     9.21,	                   451.53,	                     0.00,	                     0.30,	                     0.28,	                     0.00,	                     0.59,	                     0.85,	                     3.46,	                     4.31,	                 11305.55,	                    18.67
                  1004.82,	                     7.18,	                   228.60,	                   760.34,	                   457.19,	                  1000.00,	                   277.07,	                   472.17,	                    20.00,	                   196.87,	                     9.14,	                   448.05,	                     0.00,	                     0.30,	                     0.28,	                     0.00,	                     0.58,	                     0.84,	                     3.44,	                     4.29,	                 11336.35,	                    18.72
                  1009.12,	                     4.31,	                   228.85,	                   765.15,	                   457.69,	                  1000.00,	                   277.24,	                   472.13,	                    20.00,	                   196.82,	                     9.15,	                   448.54,	                     0.00,	                     0.30,	                     0.28,	                     0.00,	                     0.58,	                     0.84,	                     3.45,	                     4.30,	                 11354.87,	                    18.74
                  1014.30,	                     5.17,	                   227.44,	                   764.92,	                   454.88,	                  1000.00,	                   277.18,	                   471.23,	                    20.00,	                   195.93,	                     9.10,	                   445.78,	                     0.00,	                     0.30,	                     0.28,	                     0.00,	                     0.58,	                     0.84,	                     3.44,	                     4.28,	                 11377.01,	                    18.79
                  1020.50,	                     6.21,	                   225.86,	                   764.65,	                   451.72,	                  1000.00,	                   277.12,	                   470.20,	                    20.00,	                   194.89,	                     9.03,	                   442.68,	                     0.00,	                     0.30,	                     0.28,	                     0.00,	                     0.58,	                     0.83,	                     3.43,	                     4.26,	                 11403.46,	                    18.84
                  1027.95,	                     7.45,	                   224.10,	                   764.36,	                   448.21,	                  1000.00,	                   277.05,	                   469.01,	                    20.00,	                   193.71,	                     8.96,	                   439.25,	                     0.00,	                     0.30,	                     0.28,	                     0.00,	                     0.58,	                     0.83,	                     3.41,	                     4.24,	                 11435.05,	                    18.89
                  1032.41,	                     4.47,	                   224.36,	                   769.23,	                   448.71,	                  1000.00,	                   277.22,	                   468.97,	                    20.00,	                   193.67,	                     8.97,	                   439.74,	                     0.00,	                     0.30,	                     0.28,	                     0.00,	                     0.58,	                     0.83,	                     3.42,	                     4.25,	                 11454.04,	                    18.91
                  1037.78,	                     5.36,	                   222.96,	                   768.95,	                   445.92,	                  1000.00,	                   277.17,	                   468.08,	                    20.00,	                   192.77,	                     8.92,	                   437.00,	                     0.00,	                     0.30,	                     0.28,	                     0.00,	                     0.58,	                     0.82,	                     3.41,	                     4.24,	                 11476.75,	                    18.96
                  1044.21,	                     6.43,	                   221.40,	                   768.65,	                   442.81,	                  1000.00,	                   277.11,	                   467.05,	                    20.00,	                   191.75,	                     8.86,	                   433.95,	                     0.00,	                     0.29,	                     0.28,	                     0.00,	                     0.58,	                     0.82,	                     3.40,	                     4.22,	                 11503.88,	                    19.01
                  1051.93,	                     7.72,	                   219.66,	                   768.28,	                   439.32,	                  1000.00,	                   277.03,	                   465.87,	                    20.00,	                   190.57,	                     8.79,	                   430.53,	                     0.00,	                     0.29,	                     0.28,	                     0.00,	                     0.57,	                     0.81,	                     3.39,	                     4.20,	                 11536.28,	                    19.07
                  1056.56,	                     4.63,	                   219.92,	                   773.23,	                   439.84,	                  1000.00,	                   277.21,	                   465.84,	                    20.00,	                   190.53,	                     8.80,	                   431.04,	                     0.00,	                     0.29,	                     0.28,	                     0.00,	                     0.57,	                     0.81,	                     3.39,	                     4.21,	                 11555.76,	                    19.09
                  1062.12,	                     5.56,	                   218.54,	                   772.91,	                   437.07,	                  1000.00,	                   277.15,	                   464.95,	                    20.00,	                   189.65,	                     8.74,	                   428.33,	                     0.00,	                     0.29,	                     0.28,	                     0.00,	                     0.57,	                     0.81,	                     3.38,	                     4.19,	                 11579.05,	                    19.13
                  1068.79,	                     6.67,	                   217.00,	                   772.57,	                   433.99,	                  1000.00,	                   277.09,	                   463.93,	                    20.00,	                   188.63,	                     8.68,	                   425.31,	                     0.00,	                     0.29,	                     0.28,	                     0.00,	                     0.57,	                     0.80,	                     3.37,	                     4.17,	                 11606.88,	                    19.19
                  1072.79,	                     4.00,	                   217.29,	                   777.19,	                   434.59,	                  1000.00,	                   277.25,	                   463.95,	                    20.00,	                   188.65,	                     8.69,	                   425.89,	                     0.00,	                     0.29,	                     0.28,	                     0.00,	                     0.57,	                     0.80,	                     3.38,	                     4.18,	                 11623.61,	                    19.20
                  1077.60,	                     4.80,	                   216.08,	                   776.86,	                   432.15,	                  1000.00,	                   277.20,	                   463.18,	                    20.00,	                   187.88,	                     8.64,	                   423.51,	                     0.00,	                     0.29,	                     0.28,	                     0.00,	                     0.57,	                     0.80,	                     3.37,	                     4.17,	                 11643.62,	                    19.25
                  1083.36,	                     5.76,	                   214.72,	                   776.50,	                   429.43,	                  1000.00,	                   277.14,	                   462.30,	                    20.00,	                   187.00,	                     8.59,	                   420.84,	                     0.00,	                     0.29,	                     0.28,	                     0.00,	                     0.57,	                     0.79,	                     3.36,	                     4.15,	                 11667.55,	                    19.29
                  1090.28,	                     6.92,	                   213.20,	                   776.10,	                   426.40,	                  1000.00,	                   277.08,	                   461.28,	                    20.00,	                   185.98,	                     8.53,	                   417.87,	                     0.00,	                     0.29,	                     0.28,	                     0.00,	                     0.57,	                     0.79,	                     3.35,	                     4.13,	                 11696.13,	                    19.35
                  1094.42,	                     4.15,	                   213.49,	                   780.73,	                   426.98,	                  1000.00,	                   277.24,	                   461.30,	                    20.00,	                   186.00,	                     8.54,	                   418.44,	                     0.00,	                     0.29,	                     0.28,	                     0.00,	                     0.57,	                     0.79,	                     3.35,	                     4.14,	                 11713.32,	                    19.37
                  1099.40,	                     4.98,	                   212.29,	                   780.36,	                   424.58,	                  1000.00,	                   277.19,	                   460.53,	                    20.00,	                   185.23,	                     8.49,	                   416.09,	                     0.00,	                     0.28,	                     0.28,	                     0.00,	                     0.57,	                     0.78,	                     3.34,	                     4.13,	                 11733.88,	                    19.41
                  1105.38,	                     5.98,	                   210.94,	                   779.94,	                   421.88,	                  1000.00,	                   277.13,	                   459.65,	                    20.00,	                   184.35,	                     8.44,	                   413.45,	                     0.00,	                     0.28,	                     0.28,	                     0.00,	                     0.56,	                     0.78,	                     3.33,	                     4.11,	                 11758.45,	                    19.46
                  1112.55,	                     7.17,	                   209.44,	                   779.49,	                   418.89,	                  1000.00,	                   277.07,	                   458.64,	                    20.00,	                   183.34,	                     8.38,	                   410.51,	                     0.00,	                     0.28,	                     0.28,	                     0.00,	                     0.56,	                     0.77,	                     3.32,	                     4.09,	                 11787.81,	                    19.51
